node_id_start,node_id_end,rel_type,link,status,start_date,end_date,sourceID
11004196,10016811,intermediary_of,intermediary of,,,,Panama Papers
11006978,10016812,intermediary_of,intermediary of,,,,Panama Papers
11001746,10016548,intermediary_of,intermediary of,,,,Panama Papers
11012445,10016825,intermediary_of,intermediary of,,,,Panama Papers
11004646,10016551,intermediary_of,intermediary of,,,,Panama Papers
11012037,10016467,intermediary_of,intermediary of,,,,Panama Papers
11012118,10016472,intermediary_of,intermediary of,,,,Panama Papers
11002723,10016819,intermediary_of,intermediary of,,,,Panama Papers
11012118,10016731,intermediary_of,intermediary of,,,,Panama Papers
11012037,10016732,intermediary_of,intermediary of,,,,Panama Papers
11006218,10016552,intermediary_of,intermediary of,,,,Panama Papers
11009351,10017350,intermediary_of,intermediary of,,,,Panama Papers
11001746,10016555,intermediary_of,intermediary of,,,,Panama Papers
11011457,10016826,intermediary_of,intermediary of,,,,Panama Papers
11000337,10016764,intermediary_of,intermediary of,,,,Panama Papers
11002044,10016735,intermediary_of,intermediary of,,,,Panama Papers
11004646,10016556,intermediary_of,intermediary of,,,,Panama Papers
11000382,10016787,intermediary_of,intermediary of,,,,Panama Papers
11004646,10016561,intermediary_of,intermediary of,,,,Panama Papers
11008027,10016788,intermediary_of,intermediary of,,,,Panama Papers
11001504,10017254,intermediary_of,intermediary of,,,,Panama Papers
11008448,10016820,intermediary_of,intermediary of,,,,Panama Papers
11001746,10016774,intermediary_of,intermediary of,,,,Panama Papers
11011555,10017353,intermediary_of,intermediary of,,,,Panama Papers
11010460,10016775,intermediary_of,intermediary of,,,,Panama Papers
11002427,10016765,intermediary_of,intermediary of,,,,Panama Papers
11011192,10016833,intermediary_of,intermediary of,,,,Panama Papers
11001708,10016839,intermediary_of,intermediary of,,,,Panama Papers
11012118,10016736,intermediary_of,intermediary of,,,,Panama Papers
11011863,10016737,intermediary_of,intermediary of,,,,Panama Papers
11002184,10016834,intermediary_of,intermediary of,,,,Panama Papers
11006109,10016778,intermediary_of,intermediary of,,,,Panama Papers
11008486,10016840,intermediary_of,intermediary of,,,,Panama Papers
11009351,10017852,intermediary_of,intermediary of,,,,Panama Papers
11012661,10016738,intermediary_of,intermediary of,,,,Panama Papers
11012118,10016749,intermediary_of,intermediary of,,,,Panama Papers
11011542,10016848,intermediary_of,intermediary of,,,,Panama Papers
11012118,10016750,intermediary_of,intermediary of,,,,Panama Papers
11012037,10016753,intermediary_of,intermediary of,,,,Panama Papers
11004494,10017257,intermediary_of,intermediary of,,,,Panama Papers
11000269,10016793,intermediary_of,intermediary of,,,,Panama Papers
11003666,10016754,intermediary_of,intermediary of,,,,Panama Papers
11006869,10017853,intermediary_of,intermediary of,,,,Panama Papers
11001746,10016779,intermediary_of,intermediary of,,,,Panama Papers
11000442,10016794,intermediary_of,intermediary of,,,,Panama Papers
11000233,10017047,intermediary_of,intermediary of,,,,Panama Papers
11004563,10017258,intermediary_of,intermediary of,,,,Panama Papers
11012118,10016757,intermediary_of,intermediary of,,,,Panama Papers
11012118,10016758,intermediary_of,intermediary of,,,,Panama Papers
11006126,10016849,intermediary_of,intermediary of,,,,Panama Papers
11005486,10016857,intermediary_of,intermediary of,,,,Panama Papers
11001746,10016785,intermediary_of,intermediary of,,,,Panama Papers
11013160,10017228,intermediary_of,intermediary of,,,,Panama Papers
11004437,10016858,intermediary_of,intermediary of,,,,Panama Papers
11013111,10017854,intermediary_of,intermediary of,,,,Panama Papers
11011092,10016759,intermediary_of,intermediary of,,,,Panama Papers
11009351,10017855,intermediary_of,intermediary of,,,,Panama Papers
11004646,10016786,intermediary_of,intermediary of,,,,Panama Papers
11001746,10016791,intermediary_of,intermediary of,,,,Panama Papers
11008448,10016859,intermediary_of,intermediary of,,,,Panama Papers
11011863,10016760,intermediary_of,intermediary of,,,,Panama Papers
11006106,10016799,intermediary_of,intermediary of,,,,Panama Papers
11007127,10016867,intermediary_of,intermediary of,,,,Panama Papers
11008027,10016800,intermediary_of,intermediary of,,,,Panama Papers
11011192,10016844,intermediary_of,intermediary of,,,,Panama Papers
11012037,10016784,intermediary_of,intermediary of,,,,Panama Papers
11011192,10016845,intermediary_of,intermediary of,,,,Panama Papers
11004505,10017856,intermediary_of,intermediary of,,,,Panama Papers
11012037,10016789,intermediary_of,intermediary of,,,,Panama Papers
11012621,10016790,intermediary_of,intermediary of,,,,Panama Papers
11000161,10016795,intermediary_of,intermediary of,,,,Panama Papers
11000233,10017229,intermediary_of,intermediary of,,,,Panama Papers
11000382,10016809,intermediary_of,intermediary of,,,,Panama Papers
11012037,10016796,intermediary_of,intermediary of,,,,Panama Papers
11011192,10016853,intermediary_of,intermediary of,,,,Panama Papers
11011192,10016854,intermediary_of,intermediary of,,,,Panama Papers
11012037,10016801,intermediary_of,intermediary of,,,,Panama Papers
11004196,10016872,intermediary_of,intermediary of,,,,Panama Papers
11002723,10016860,intermediary_of,intermediary of,,,,Panama Papers
11011453,10016861,intermediary_of,intermediary of,,,,Panama Papers
11004646,10016876,intermediary_of,intermediary of,,,,Panama Papers
11006109,10016877,intermediary_of,intermediary of,,,,Panama Papers
11012118,10016802,intermediary_of,intermediary of,,,,Panama Papers
11012118,10017234,intermediary_of,intermediary of,,,,Panama Papers
11011192,10016873,intermediary_of,intermediary of,,,,Panama Papers
11005651,10017238,intermediary_of,intermediary of,,,,Panama Papers
11001704,10016878,intermediary_of,intermediary of,,,,Panama Papers
11006109,10016879,intermediary_of,intermediary of,,,,Panama Papers
11004646,10016880,intermediary_of,intermediary of,,,,Panama Papers
11009139,10017280,intermediary_of,intermediary of,,,,Panama Papers
11006126,10016864,intermediary_of,intermediary of,,,,Panama Papers
11012037,10017235,intermediary_of,intermediary of,,,,Panama Papers
11003548,10016887,intermediary_of,intermediary of,,,,Panama Papers
11011863,10017243,intermediary_of,intermediary of,,,,Panama Papers
11012118,10017244,intermediary_of,intermediary of,,,,Panama Papers
11001621,10017857,intermediary_of,intermediary of,,,,Panama Papers
11004646,10016906,intermediary_of,intermediary of,,,,Panama Papers
11004646,10016907,intermediary_of,intermediary of,,,,Panama Papers
11001746,10016908,intermediary_of,intermediary of,,,,Panama Papers
11001219,10016929,intermediary_of,intermediary of,,,,Panama Papers
11009351,10017862,intermediary_of,intermediary of,,,,Panama Papers
11006109,10016909,intermediary_of,intermediary of,,,,Panama Papers
11009289,10017285,intermediary_of,intermediary of,,,,Panama Papers
11011729,10017265,intermediary_of,intermediary of,,,,Panama Papers
11002184,10016930,intermediary_of,intermediary of,,,,Panama Papers
11011863,10017251,intermediary_of,intermediary of,,,,Panama Papers
11004200,10017239,intermediary_of,intermediary of,,,,Panama Papers
11004200,10017240,intermediary_of,intermediary of,,,,Panama Papers
11003948,10017287,intermediary_of,intermediary of,,,,Panama Papers
11003120,10016910,intermediary_of,intermediary of,,,,Panama Papers
11001746,10016913,intermediary_of,intermediary of,,,,Panama Papers
11001746,10016914,intermediary_of,intermediary of,,,,Panama Papers
11009351,10018359,intermediary_of,intermediary of,,,,Panama Papers
11009351,10018360,intermediary_of,intermediary of,,,,Panama Papers
11008486,10017288,intermediary_of,intermediary of,,,,Panama Papers
11002168,10017249,intermediary_of,intermediary of,,,,Panama Papers
11003550,10017295,intermediary_of,intermediary of,,,,Panama Papers
11003419,10017250,intermediary_of,intermediary of,,,,Panama Papers
11012037,10017252,intermediary_of,intermediary of,,,,Panama Papers
11004690,10017419,intermediary_of,intermediary of,,,,Panama Papers
11003229,10017282,intermediary_of,intermediary of,,,,Panama Papers
11003055,10017266,intermediary_of,intermediary of,,,,Panama Papers
11013111,10018363,intermediary_of,intermediary of,,,,Panama Papers
11000574,10017271,intermediary_of,intermediary of,,,,Panama Papers
11012661,10017255,intermediary_of,intermediary of,,,,Panama Papers
11009289,10017286,intermediary_of,intermediary of,,,,Panama Papers
11001552,10017989,intermediary_of,intermediary of,,,,Panama Papers
11011453,10018022,intermediary_of,intermediary of,,,,Panama Papers
11011526,10017990,intermediary_of,intermediary of,,,,Panama Papers
11012717,10018023,intermediary_of,intermediary of,,,,Panama Papers
11005675,10017956,intermediary_of,intermediary of,,,,Panama Papers
11009214,10017983,intermediary_of,intermediary of,,,,Panama Papers
11007019,10018596,intermediary_of,intermediary of,,,,Panama Papers
11011680,10018597,intermediary_of,intermediary of,,,,Panama Papers
11012118,10018038,intermediary_of,intermediary of,,,,Panama Papers
11011192,10017957,intermediary_of,intermediary of,,,,Panama Papers
11011192,10017960,intermediary_of,intermediary of,,,,Panama Papers
11011963,10018026,intermediary_of,intermediary of,,,,Panama Papers
11012118,10018041,intermediary_of,intermediary of,,,,Panama Papers
11012118,10018042,intermediary_of,intermediary of,,,,Panama Papers
11000382,10017987,intermediary_of,intermediary of,,,,Panama Papers
11012118,10018045,intermediary_of,intermediary of,,,,Panama Papers
11000574,10018604,intermediary_of,intermediary of,,,,Panama Papers
11013951,10017998,intermediary_of,intermediary of,,,,Panama Papers
11011209,10017999,intermediary_of,intermediary of,,,,Panama Papers
11000796,10018046,intermediary_of,intermediary of,,,,Panama Papers
11005486,10018027,intermediary_of,intermediary of,,,,Panama Papers
11012621,10018047,intermediary_of,intermediary of,,,,Panama Papers
11000816,10018034,intermediary_of,intermediary of,,,,Panama Papers
11001260,10018048,intermediary_of,intermediary of,,,,Panama Papers
11011863,10018049,intermediary_of,intermediary of,,,,Panama Papers
11001260,10018050,intermediary_of,intermediary of,,,,Panama Papers
11012118,10018051,intermediary_of,intermediary of,,,,Panama Papers
11000382,10017988,intermediary_of,intermediary of,,,,Panama Papers
11003120,10017984,intermediary_of,intermediary of,,,,Panama Papers
11004495,10017995,intermediary_of,intermediary of,,,,Panama Papers
11012661,10018052,intermediary_of,intermediary of,,,,Panama Papers
11011863,10018053,intermediary_of,intermediary of,,,,Panama Papers
11011863,10018054,intermediary_of,intermediary of,,,,Panama Papers
11001746,10017993,intermediary_of,intermediary of,,,,Panama Papers
11011629,10018005,intermediary_of,intermediary of,,,,Panama Papers
11011192,10017961,intermediary_of,intermediary of,,,,Panama Papers
11012118,10018055,intermediary_of,intermediary of,,,,Panama Papers
11012037,10018056,intermediary_of,intermediary of,,,,Panama Papers
11013045,10018035,intermediary_of,intermediary of,,,,Panama Papers
11001746,10017994,intermediary_of,intermediary of,,,,Panama Papers
11007695,10018060,intermediary_of,intermediary of,,,,Panama Papers
11012118,10018061,intermediary_of,intermediary of,,,,Panama Papers
11012118,10018062,intermediary_of,intermediary of,,,,Panama Papers
11002723,10018036,intermediary_of,intermediary of,,,,Panama Papers
11003169,10017996,intermediary_of,intermediary of,,,,Panama Papers
11012118,10018063,intermediary_of,intermediary of,,,,Panama Papers
11010137,10017967,intermediary_of,intermediary of,,,,Panama Papers
11000907,10018006,intermediary_of,intermediary of,,,,Panama Papers
11011192,10017968,intermediary_of,intermediary of,,,,Panama Papers
11004975,10018000,intermediary_of,intermediary of,,,,Panama Papers
11005485,10017997,intermediary_of,intermediary of,,,,Panama Papers
11006978,10017973,intermediary_of,intermediary of,,,,Panama Papers
11010460,10018001,intermediary_of,intermediary of,,,,Panama Papers
11009139,10018003,intermediary_of,intermediary of,,,,Panama Papers
11009501,10018066,intermediary_of,intermediary of,,,,Panama Papers
11001152,10017974,intermediary_of,intermediary of,,,,Panama Papers
11005263,10018004,intermediary_of,intermediary of,,,,Panama Papers
11013977,10018039,intermediary_of,intermediary of,,,,Panama Papers
11001356,10018011,intermediary_of,intermediary of,,,,Panama Papers
11002184,10017979,intermediary_of,intermediary of,,,,Panama Papers
11009214,10018002,intermediary_of,intermediary of,,,,Panama Papers
11012146,10018013,intermediary_of,intermediary of,,,,Panama Papers
11001622,10018014,intermediary_of,intermediary of,,,,Panama Papers
11012118,10018067,intermediary_of,intermediary of,,,,Panama Papers
11012118,10018070,intermediary_of,intermediary of,,,,Panama Papers
11005963,10018938,intermediary_of,intermediary of,,,,Panama Papers
11000138,10018040,intermediary_of,intermediary of,,,,Panama Papers
11011192,10017980,intermediary_of,intermediary of,,,,Panama Papers
11011192,10017985,intermediary_of,intermediary of,,,,Panama Papers
11011526,10018551,intermediary_of,intermediary of,,,,Panama Papers
11003169,10018012,intermediary_of,intermediary of,,,,Panama Papers
12134489,10152787,officer_of,shareholder of,,16-OCT-2012,,Panama Papers
11011699,10018017,intermediary_of,intermediary of,,,,Panama Papers
11013528,10018071,intermediary_of,intermediary of,,,,Panama Papers
11009501,10018076,intermediary_of,intermediary of,,,,Panama Papers
11001746,10018009,intermediary_of,intermediary of,,,,Panama Papers
11011192,10017991,intermediary_of,intermediary of,,,,Panama Papers
11003660,10018043,intermediary_of,intermediary of,,,,Panama Papers
11002184,10017992,intermediary_of,intermediary of,,,,Panama Papers
11009139,10018018,intermediary_of,intermediary of,,,,Panama Papers
11001746,10018010,intermediary_of,intermediary of,,,,Panama Papers
11003261,10018019,intermediary_of,intermediary of,,,,Panama Papers
11008249,10018044,intermediary_of,intermediary of,,,,Panama Papers
11014056,10018024,intermediary_of,intermediary of,,,,Panama Papers
11001834,10018081,intermediary_of,intermediary of,,,,Panama Papers
11011863,10018077,intermediary_of,intermediary of,,,,Panama Papers
11011916,10018025,intermediary_of,intermediary of,,,,Panama Papers
11006980,10018078,intermediary_of,intermediary of,,,,Panama Papers
11011453,10019048,intermediary_of,intermediary of,,,,Panama Papers
11001746,10018524,intermediary_of,intermediary of,,,,Panama Papers
11003950,10018605,intermediary_of,intermediary of,,,,Panama Papers
11012623,10019053,intermediary_of,intermediary of,,,,Panama Papers
11003261,10018030,intermediary_of,intermediary of,,,,Panama Papers
11013745,10018074,intermediary_of,intermediary of,,,,Panama Papers
11006980,10018079,intermediary_of,intermediary of,,,,Panama Papers
11005942,10018939,intermediary_of,intermediary of,,,,Panama Papers
11014056,10018031,intermediary_of,intermediary of,,,,Panama Papers
11011863,10018080,intermediary_of,intermediary of,,,,Panama Papers
11012129,10018532,intermediary_of,intermediary of,,,,Panama Papers
11000382,10018582,intermediary_of,intermediary of,,,,Panama Papers
11002184,10018624,intermediary_of,intermediary of,,,,Panama Papers
11012118,10018101,intermediary_of,intermediary of,,,,Panama Papers
11006103,10018533,intermediary_of,intermediary of,,,,Panama Papers
11011192,10018625,intermediary_of,intermediary of,,,,Panama Papers
11006126,10019054,intermediary_of,intermediary of,,,,Panama Papers
11011209,10018556,intermediary_of,intermediary of,,,,Panama Papers
11007867,10018614,intermediary_of,intermediary of,,,,Panama Papers
11012146,10018557,intermediary_of,intermediary of,,,,Panama Papers
11005592,10018704,intermediary_of,intermediary of,,,,Panama Papers
11009351,10018940,intermediary_of,intermediary of,,,,Panama Papers
11009351,10018973,intermediary_of,intermediary of,,,,Panama Papers
11012457,10018563,intermediary_of,intermediary of,,,,Panama Papers
11000269,10018583,intermediary_of,intermediary of,,,,Panama Papers
11009351,10019510,intermediary_of,intermediary of,,,,Panama Papers
11009351,10019568,intermediary_of,intermediary of,,,,Panama Papers
11000936,10018705,intermediary_of,intermediary of,,,,Panama Papers
11014056,10018592,intermediary_of,intermediary of,,,,Panama Papers
11011224,10018536,intermediary_of,intermediary of,,,,Panama Papers
11001834,10018537,intermediary_of,intermediary of,,,,Panama Papers
11006103,10018542,intermediary_of,intermediary of,,,,Panama Papers
11010431,10019400,intermediary_of,intermediary of,,,,Panama Papers
11009351,10019569,intermediary_of,intermediary of,,,,Panama Papers
11001708,10019057,intermediary_of,intermediary of,,,,Panama Papers
11001746,10018543,intermediary_of,intermediary of,,,,Panama Papers
11012118,10018615,intermediary_of,intermediary of,,,,Panama Papers
11008448,10019058,intermediary_of,intermediary of,,,,Panama Papers
11012118,10018620,intermediary_of,intermediary of,,,,Panama Papers
11012290,10018564,intermediary_of,intermediary of,,,,Panama Papers
11004522,10018593,intermediary_of,intermediary of,,,,Panama Papers
11011192,10018628,intermediary_of,intermediary of,,,,Panama Papers
11004906,10018606,intermediary_of,intermediary of,,,,Panama Papers
11011609,10019401,intermediary_of,intermediary of,,,,Panama Papers
11012037,10018621,intermediary_of,intermediary of,,,,Panama Papers
11003364,10019418,intermediary_of,intermediary of,,,,Panama Papers
11004431,10018607,intermediary_of,intermediary of,,,,Panama Papers
11004646,10018570,intermediary_of,intermediary of,,,,Panama Papers
11000382,10018608,intermediary_of,intermediary of,,,,Panama Papers
